         13060031 function calls (13036035 primitive calls) in 22.732 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\_enum.py:12(get_value)
        1    0.000    0.000    0.003    0.003 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:393(get_renderer)
        1    0.000    0.000    0.077    0.077 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2383(destroy)
        2    0.000    0.000    0.008    0.004 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2842(_create)
       42    0.000    0.000    0.015    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:110(transform_non_affine)
        1    0.000    0.000    0.030    0.030 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:384(__init__)
      124    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:986(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:267(draw_idle)
     4670    0.006    0.000    0.022    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:69(_maybe_unpack)
       62    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:983(_get_geom_item)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\geo.py:48(box)
       29    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\coords.py:23(__len__)
       22    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:319(geom_type)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:593(intersection)
       53    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:620(has_z)
      104    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:626(is_empty)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:651(is_valid)
       22    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:665(covers)
       22    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\predicates.py:626(covers)
     4648    0.125    0.000    0.125    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\predicates.py:747(intersects)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:108(_ndim)
       21    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\linestring.py:107(xy)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:847(after)
        1    0.000    0.000    0.012    0.012 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:290(wrapper)
       53    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:220(coords)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:363(bounds)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\algorithms\cga.py:15(is_ccw_impl)
       65    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1612(_root)
     4648    0.010    0.000    0.197    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:717(intersects)
       86    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:990(__len__)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\polygon.py:118(is_ccw)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\polygon.py:140(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\polygon.py:144(__iter__)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\polygon.py:157(__len__)
       22    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\prepared.py:43(covers)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\polygon.py:248(interiors)
       45    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:42(get_hinting_flag)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:834(_Spacer)
        3    0.000    0.000    0.439    0.146 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:859(callit)
        2    0.000    0.000    0.002    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\ImageTk.py:52(_get_image_from_kw)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2264(wm_protocol)
        1    0.000    0.000    0.033    0.033 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:548(show)
       20    0.001    0.000    0.011    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\patch.py:111(path_to_geos)
        1    0.000    0.000    0.347    0.347 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:381(draw)
        1    0.000    0.000    0.335    0.335 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:501(draw)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:566(__clear)
        1    0.000    0.000    0.190    0.190 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:479(create_with_canvas)
       16    0.000    0.000    0.015    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\ImageTk.py:165(paste)
        1    0.002    0.002    0.003    0.003 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:64(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2357(_loadtk)
       13    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2606(_setup)
       57    0.005    0.000    0.020    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1622(_substitute)
       17    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:4080(__init__)
     13/2    0.000    0.000    0.033    0.017 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2653(destroy)
       46    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1588(_register)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:1532(_boundary)
        2    0.002    0.001    0.237    0.118 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\feature_artist.py:154(draw)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\polygon.py:244(exterior)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:264(buffer_rgba)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:551(destroy)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:875(after_idle)
       13    0.000    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1714(configure)
        1    0.000    0.000    0.361    0.361 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_tkagg.py:9(draw)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:744(_get_color)
       41    0.000    0.000    0.010    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:422(set)
        1    0.000    0.000    0.361    0.361 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:272(idle_draw)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:277(option_image_nocomposite)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:167(<lambda>)
       41    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:360(_mpl_modifiers)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\feature\__init__.py:181(scale_from_extent)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:40(_restore_foreground_window_at_end)
        1    0.000    0.000    0.014    0.014 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:58(_blit)
       16    0.000    0.000    0.014    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\ImageTk.py:62(_pyimagingtkcall)
        2    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:264(_adjust_location)
       68    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:102(_cnfmerge)
       58    0.001    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1569(nametowidget)
    61/47    0.001    0.000    0.525    0.011 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1962(__call__)
        1    0.000    0.000    0.005    0.005 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2179(wm_iconphoto)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\font.py:50(_set)
      166    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:99(__eq__)
       14    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:679(destroy)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:690(deletecommand)
        7    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1190(winfo_pixels)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:274(clear)
       21    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:246(get_canvas_width_height)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:592(set_window_title)
       37    0.000    0.000    0.011    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:700(set_message)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:552(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:576(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:239(_update_device_pixel_ratio)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:218(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:1553(set_boundary)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\feature_artist.py:46(_freeze)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:280(get_tk_widget)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:418(__str__)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\font.py:100(__str__)
        2    0.000    0.000    0.002    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:308(leave_notify_event)
       37    0.002    0.000    0.061    0.002 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:296(motion_notify_event)
        2    0.000    0.000    0.002    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:302(enter_notify_event)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:449(trace_add)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:435(set_cursor)
        7    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:908(createToolTip)
       13    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2456(pack_configure)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:748(_is_dark)
        7    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:918(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:781(focus_set)
       34    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1411(bind)
      627    0.003    0.000    0.009    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1628(getint_event)
        1    0.000    0.000    0.027    0.027 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2085(wm_deiconify)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2110(wm_frame)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2312(wm_withdraw)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1533(_windowingsystem)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:3076(_setup)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\ImageTk.py:131(__del__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:254(__init__)
        1    0.000    0.000    0.012    0.012 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:1663(scatter)
       16    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1220(winfo_rgb)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1288(winfo_toplevel)
       40    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\patch.py:82(path_segments)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:227(set_transform)
       20    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:2296(_trigger_patch_reclip)
        1    0.000    0.000    2.593    2.593 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1502(mainloop)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1506(quit)
        5    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2707(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2754(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:3064(__init__)
        2    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:3214(__init__)
       17    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:4141(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1510(_getints)
       41    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2823(canvasx)
       41    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2829(canvasy)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:3194(__init__)
        2    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:240(_adjust_location)
       18    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1725(cget)
        2    0.000    0.000    0.006    0.003 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2032(wm_attributes)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2299(wm_title)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2895(delete)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1731(__setitem__)
       47    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1956(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2428(__getattr__)
        2    0.000    0.000    0.008    0.004 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2862(create_image)
       32    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:4096(__str__)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:237(set_path)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:1517(_gen_axes_patch)
        1    0.000    0.000    0.002    0.002 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:4112(configure)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:4098(__del__)
       42    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:77(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:275(draw)
        2    0.000    0.000    0.018    0.009 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:750(get_extent)
       11    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\ImageTk.py:139(__str__)
        1    0.000    0.000    0.002    0.002 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:1520(_gen_axes_spines)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:231(set_boundary)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:247(draw)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:259(set_boundary)
        1    0.000    0.000    0.023    0.023 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:584(clear)
        2    0.000    0.000    0.002    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:695(add_feature)
       40    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\patch.py:208(<genexpr>)
       52    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\feature_artist.py:39(__eq__)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\feature_artist.py:53(<genexpr>)
        1    0.000    0.000    0.002    0.002 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:470(_draw_preprocess)
       20    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\patch.py:213(not_zero_poly)
       26    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\feature_artist.py:36(__init__)
       52    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\feature_artist.py:42(__hash__)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\feature_artist.py:132(set_facecolor)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
       23    0.004    0.000    0.006    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        1    0.002    0.002    0.002    0.002 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       22    0.001    0.000    0.001    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        2    0.010    0.005    0.011    0.005 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        1    0.001    0.001    0.001    0.001 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       53    0.000    0.000    0.000    0.000 {built-in method shapely.lib.get_coordinates}
       65    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
       16    0.000    0.000    0.000    0.000 {method 'convert2' of 'ImagingCore' objects}
       21    0.000    0.000    0.000    0.000 {method 'copy' of 'ImagingCore' objects}
       16    0.000    0.000    0.000    0.000 {method 'isblock' of 'ImagingCore' objects}
       16    0.000    0.000    0.000    0.000 {method 'new_block' of 'ImagingCore' objects}
        7    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.fill}
        9    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.new}
        7    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.raw_encoder}
        9    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.zip_decoder}
        7    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.map_buffer}
        9    0.000    0.000    0.000    0.000 {method 'decode' of 'ImagingDecoder' objects}
        9    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingDecoder' objects}
        9    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        7    0.000    0.000    0.000    0.000 {method 'encode' of 'ImagingEncoder' objects}
        7    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
       52    0.000    0.000    0.000    0.000 {built-in method _tkinter._flatten}
        1    0.131    0.131    0.131    0.131 {built-in method _tkinter.create}
  278/277    0.145    0.001    0.163    0.001 {method 'call' of '_tkinter.tkapp' objects}
       41    0.010    0.000    0.010    0.000 {method 'globalsetvar' of '_tkinter.tkapp' objects}
        2    0.000    0.000    0.000    0.000 {method 'getvar' of '_tkinter.tkapp' objects}
